theoretical_quantile,sample_quantile
-0.571222,-0.040279
-0.569907,-0.040196
-0.568593,-0.039948
-0.567280,-0.039843
-0.565968,-0.039704
-0.564657,-0.039511
-0.563346,-0.039383
-0.562037,-0.039268
-0.560729,-0.039106
-0.559422,-0.039010
-0.558116,-0.038872
-0.556810,-0.038664
-0.555506,-0.038551
-0.554203,-0.038412
-0.552900,-0.038299
-0.551599,-0.038186
-0.550298,-0.038029
-0.548999,-0.038000
-0.547700,-0.037852
-0.546402,-0.037705
-0.545105,-0.037415
-0.543809,-0.037250
-0.542514,-0.037094
-0.541220,-0.036848
-0.539927,-0.036779
-0.538634,-0.036709
-0.537343,-0.036571
-0.536053,-0.036389
-0.534763,-0.036264
-0.533474,-0.036043
-0.532186,-0.035923
-0.530899,-0.035830
-0.529613,-0.035666
-0.528328,-0.035568
-0.527044,-0.035412
-0.525760,-0.035374
-0.524477,-0.035182
-0.523196,-0.035143
-0.521915,-0.035086
-0.520635,-0.034944
-0.519356,-0.034841
-0.518077,-0.034618
-0.516800,-0.034571
-0.515523,-0.034434
-0.514247,-0.034373
-0.512972,-0.034251
-0.511698,-0.034131
-0.510425,-0.034071
-0.509152,-0.033964
-0.507881,-0.033893
-0.506610,-0.033775
-0.505340,-0.033658
-0.504070,-0.033611
-0.502802,-0.033472
-0.501534,-0.033369
-0.500268,-0.033197
-0.499002,-0.033113
-0.497737,-0.032994
-0.496472,-0.032891
-0.495209,-0.032739
-0.493946,-0.032639
-0.492684,-0.032367
-0.491422,-0.032206
-0.490162,-0.032069
-0.488902,-0.031888
-0.487643,-0.031825
-0.486385,-0.031680
-0.485128,-0.031577
-0.483871,-0.031500
-0.482616,-0.031162
-0.481360,-0.031014
-0.480106,-0.030787
-0.478853,-0.030677
-0.477600,-0.030568
-0.476348,-0.030389
-0.475096,-0.030218
-0.473846,-0.030105
-0.472596,-0.029993
-0.471347,-0.029938
-0.470099,-0.029827
-0.468851,-0.029758
-0.467604,-0.029663
-0.466358,-0.029554
-0.465112,-0.029464
-0.463868,-0.029286
-0.462624,-0.029198
-0.461380,-0.029110
-0.460138,-0.029022
-0.458896,-0.028918
-0.457655,-0.028764
-0.456414,-0.028690
-0.455175,-0.028661
-0.453936,-0.028537
-0.452697,-0.028384
-0.451460,-0.028259
-0.450223,-0.028177
-0.448986,-0.028063
-0.447751,-0.027852
-0.446516,-0.027772
-0.445282,-0.027653
-0.444048,-0.027535
-0.442815,-0.027483
-0.441583,-0.027302
-0.440351,-0.027148
-0.439121,-0.027072
-0.437890,-0.026997
-0.436661,-0.026903
-0.435432,-0.026735
-0.434204,-0.026570
-0.432976,-0.026449
-0.431749,-0.026334
-0.430523,-0.026191
-0.429297,-0.026050
-0.428072,-0.026032
-0.426848,-0.025980
-0.425624,-0.025910
-0.424401,-0.025771
-0.423179,-0.025601
-0.421957,-0.025465
-0.420736,-0.025365
-0.419515,-0.025345
-0.418295,-0.025166
-0.417076,-0.025117
-0.415858,-0.024971
-0.414639,-0.024833
-0.413422,-0.024778
-0.412205,-0.024589
-0.410989,-0.024464
-0.409773,-0.024340
-0.408558,-0.024117
-0.407344,-0.023976
-0.406130,-0.023807
-0.404917,-0.023682
-0.403704,-0.023577
-0.402492,-0.023337
-0.401281,-0.023252
-0.400070,-0.023168
-0.398860,-0.023085
-0.397650,-0.022920
-0.396441,-0.022838
-0.395233,-0.022657
-0.394025,-0.022517
-0.392817,-0.022438
-0.391611,-0.022360
-0.390404,-0.022205
-0.389199,-0.022090
-0.387994,-0.022052
-0.386789,-0.021987
-0.385585,-0.021827
-0.384382,-0.021752
-0.383179,-0.021654
-0.381977,-0.021606
-0.380775,-0.021533
-0.379574,-0.021461
-0.378373,-0.021365
-0.377173,-0.021200
-0.375974,-0.021141
-0.374775,-0.020968
-0.373576,-0.020900
-0.372378,-0.020764
-0.371181,-0.020697
-0.369984,-0.020585
-0.368788,-0.020454
-0.367592,-0.020238
-0.366397,-0.020206
-0.365202,-0.020164
-0.364008,-0.020085
-0.362814,-0.019959
-0.361621,-0.019819
-0.360428,-0.019737
-0.359236,-0.019656
-0.358044,-0.019567
-0.356853,-0.019436
-0.355662,-0.019318
-0.354472,-0.019161
-0.353283,-0.019087
-0.352093,-0.018939
-0.350905,-0.018777
-0.349717,-0.018673
-0.348529,-0.018586
-0.347342,-0.018521
-0.346155,-0.018266
-0.344969,-0.018213
-0.343783,-0.017936
-0.342598,-0.017855
-0.341413,-0.017690
-0.340229,-0.017624
-0.339045,-0.017495
-0.337862,-0.017463
-0.336679,-0.017463
-0.335497,-0.017367
-0.334315,-0.017153
-0.333133,-0.017110
-0.331953,-0.016995
-0.330772,-0.016995
-0.329592,-0.016741
-0.328412,-0.016638
-0.327233,-0.016523
-0.326055,-0.016409
-0.324876,-0.016268
-0.323699,-0.016171
-0.322521,-0.016089
-0.321344,-0.016048
-0.320168,-0.015987
-0.318992,-0.015887
-0.317817,-0.015808
-0.316641,-0.015625
-0.315467,-0.015392
-0.314293,-0.015236
-0.313119,-0.015083
-0.311945,-0.015018
-0.310772,-0.014877
-0.309600,-0.014842
-0.308428,-0.014669
-0.307256,-0.014587
-0.306085,-0.014434
-0.304914,-0.014238
-0.303744,-0.014190
-0.302574,-0.014079
-0.301404,-0.014047
-0.300235,-0.013938
-0.299066,-0.013861
-0.297898,-0.013740
-0.296730,-0.013710
-0.295563,-0.013621
-0.294395,-0.013504
-0.293229,-0.013412
-0.292062,-0.013360
-0.290896,-0.013219
-0.289731,-0.013182
-0.288566,-0.013054
-0.287401,-0.012946
-0.286237,-0.012853
-0.285073,-0.012805
-0.283909,-0.012684
-0.282746,-0.012557
-0.281583,-0.012515
-0.280421,-0.012383
-0.279259,-0.012309
-0.278097,-0.012237
-0.276936,-0.012132
-0.275775,-0.012002
-0.274614,-0.011933
-0.273454,-0.011865
-0.272294,-0.011731
-0.271135,-0.011621
-0.269976,-0.011557
-0.268817,-0.011514
-0.267658,-0.011429
-0.266500,-0.011243
-0.265343,-0.011122
-0.264186,-0.011024
-0.263029,-0.010869
-0.261872,-0.010756
-0.260716,-0.010719
-0.259560,-0.010609
-0.258404,-0.010501
-0.257249,-0.010372
-0.256094,-0.010302
-0.254940,-0.010156
-0.253786,-0.009927
-0.252632,-0.009647
-0.251478,-0.009527
-0.250325,-0.009469
-0.249172,-0.009382
-0.248020,-0.009297
-0.246868,-0.009158
-0.245716,-0.009050
-0.244564,-0.008970
-0.243413,-0.008815
-0.242262,-0.008739
-0.241112,-0.008689
-0.239961,-0.008640
